site,date,pct_cover,nms,sp
Andrew Molera,2005-11-17,0.1,MBNMS,ULVENT
Andrew Molera,2006-03-27,0,MBNMS,ULVENT
Andrew Molera,2006-07-27,0,MBNMS,ULVENT
Andrew Molera,2006-11-03,0.08,MBNMS,ULVENT
Andrew Molera,2007-04-22,0,MBNMS,ULVENT
Andrew Molera,2007-07-05,0,MBNMS,ULVENT
Andrew Molera,2007-11-25,0.04,MBNMS,ULVENT
Andrew Molera,2008-03-06,0,MBNMS,ULVENT
Andrew Molera,2008-07-19,0,MBNMS,ULVENT
Andrew Molera,2008-10-16,0.12,MBNMS,ULVENT
Andrew Molera,2009-03-09,0.04,MBNMS,ULVENT
Andrew Molera,2009-07-10,0,MBNMS,ULVENT
Andrew Molera,2009-11-17,0,MBNMS,ULVENT
Andrew Molera,2010-04-19,0,MBNMS,ULVENT
Andrew Molera,2010-07-26,0,MBNMS,ULVENT
Andrew Molera,2010-11-21,0,MBNMS,ULVENT
Andrew Molera,2011-04-21,0,MBNMS,ULVENT
Andrew Molera,2011-11-23,0,MBNMS,ULVENT
Andrew Molera,2012-11-28,0,MBNMS,ULVENT
Andrew Molera,2013-11-02,0,MBNMS,ULVENT
Andrew Molera,2014-11-08,0,MBNMS,ULVENT
Andrew Molera,2015-10-28,0,MBNMS,ULVENT
Andrew Molera,2016-11-13,0,MBNMS,ULVENT
China Rocks,2007-11-09,0,MBNMS,ULVENT
China Rocks,2008-04-10,0.1,MBNMS,ULVENT
China Rocks,2009-05-01,0,MBNMS,ULVENT
China Rocks,2011-10-27,0.05,MBNMS,ULVENT
Davenport Landing,2007-10-12,0,MBNMS,ULVENT
Davenport Landing,2008-03-11,0.25,MBNMS,ULVENT
Davenport Landing,2009-04-04,1.4,MBNMS,ULVENT
Davenport Landing,2011-10-29,0.05,MBNMS,ULVENT
Garrapata,2007-11-10,0,MBNMS,ULVENT
Garrapata,2008-04-08,0,MBNMS,ULVENT
Garrapata,2009-04-29,0,MBNMS,ULVENT
Garrapata,2011-10-28,0,MBNMS,ULVENT
Hopkins,2002-11-05,0,MBNMS,ULVENT
Hopkins,2003-03-21,0,MBNMS,ULVENT
Hopkins,2003-03-26,0,MBNMS,ULVENT
Hopkins,2003-07-02,0,MBNMS,ULVENT
Hopkins,2003-10-26,0.2,MBNMS,ULVENT
Hopkins,2004-03-19,0,MBNMS,ULVENT
Hopkins,2004-07-04,0,MBNMS,ULVENT
Hopkins,2004-10-14,0.3,MBNMS,ULVENT
Hopkins,2005-03-07,0,MBNMS,ULVENT
Hopkins,2005-07-08,0,MBNMS,ULVENT
Hopkins,2005-11-05,0,MBNMS,ULVENT
Hopkins,2005-11-14,0.1,MBNMS,ULVENT
Hopkins,2006-04-18,0,MBNMS,ULVENT
Hopkins,2006-07-25,0,MBNMS,ULVENT
Hopkins,2006-10-07,0,MBNMS,ULVENT
Hopkins,2007-03-16,0,MBNMS,ULVENT
Hopkins,2007-07-03,0,MBNMS,ULVENT
Hopkins,2007-10-26,0.03333333333333333,MBNMS,ULVENT
Hopkins,2008-03-04,0.13333333333333333,MBNMS,ULVENT
Hopkins,2008-07-18,0,MBNMS,ULVENT
Hopkins,2008-10-15,0.03333333333333333,MBNMS,ULVENT
Hopkins,2009-03-06,0,MBNMS,ULVENT
Hopkins,2009-07-08,0.2,MBNMS,ULVENT
Hopkins,2009-11-03,0,MBNMS,ULVENT
Hopkins,2010-03-25,0.9,MBNMS,ULVENT
Hopkins,2010-07-25,0,MBNMS,ULVENT
Hopkins,2010-11-20,0.03333333333333333,MBNMS,ULVENT
Hopkins,2011-04-18,0.03333333333333333,MBNMS,ULVENT
Hopkins,2011-10-26,0,MBNMS,ULVENT
Hopkins,2012-10-16,0,MBNMS,ULVENT
Hopkins,2013-10-18,0,MBNMS,ULVENT
Hopkins,2014-11-09,0,MBNMS,ULVENT
Hopkins,2015-10-25,0,MBNMS,ULVENT
Hopkins,2016-11-12,0,MBNMS,ULVENT
Mill Creek,2002-12-05,0.04,MBNMS,ULVENT
Mill Creek,2003-04-19,0.16,MBNMS,ULVENT
Mill Creek,2003-06-29,0,MBNMS,ULVENT
Mill Creek,2003-11-22,0,MBNMS,ULVENT
Mill Creek,2004-04-09,0.25,MBNMS,ULVENT
Mill Creek,2004-04-19,0,MBNMS,ULVENT
Mill Creek,2004-07-03,0,MBNMS,ULVENT
Mill Creek,2004-11-12,0.05,MBNMS,ULVENT
Mill Creek,2004-11-13,0,MBNMS,ULVENT
Mill Creek,2005-04-27,0,MBNMS,ULVENT
Mill Creek,2005-07-06,0,MBNMS,ULVENT
Mill Creek,2005-11-15,0.05,MBNMS,ULVENT
Mill Creek,2005-11-16,0,MBNMS,ULVENT
Mill Creek,2006-03-25,0,MBNMS,ULVENT
Mill Creek,2006-07-26,0,MBNMS,ULVENT
Mill Creek,2006-11-04,0,MBNMS,ULVENT
Mill Creek,2007-04-20,0,MBNMS,ULVENT
Mill Creek,2007-04-21,0,MBNMS,ULVENT
Mill Creek,2007-07-01,0,MBNMS,ULVENT
Mill Creek,2008-04-09,0,MBNMS,ULVENT
Mill Creek,2008-07-20,0,MBNMS,ULVENT
Mill Creek,2008-11-12,0,MBNMS,ULVENT
Mill Creek,2008-11-13,0,MBNMS,ULVENT
Mill Creek,2009-03-07,0,MBNMS,ULVENT
Mill Creek,2009-07-06,0,MBNMS,ULVENT
Mill Creek,2009-11-15,0,MBNMS,ULVENT
Mill Creek,2010-04-17,0.28,MBNMS,ULVENT
Mill Creek,2010-07-26,0,MBNMS,ULVENT
Mill Creek,2010-11-05,0,MBNMS,ULVENT
Mill Creek,2011-04-19,0,MBNMS,ULVENT
Mill Creek,2011-04-20,0.05,MBNMS,ULVENT
Mill Creek,2011-11-24,0,MBNMS,ULVENT
Mill Creek,2012-11-27,0,MBNMS,ULVENT
Mill Creek,2013-11-17,0,MBNMS,ULVENT
Mill Creek,2014-11-07,0.04,MBNMS,ULVENT
Mill Creek,2015-10-27,0,MBNMS,ULVENT
Mill Creek,2016-11-14,0.04,MBNMS,ULVENT
Natural Bridges,2007-10-10,0.4,MBNMS,ULVENT
Natural Bridges,2008-03-10,1.6,MBNMS,ULVENT
Natural Bridges,2009-04-02,0.3,MBNMS,ULVENT
Natural Bridges,2011-10-24,0,MBNMS,ULVENT
Piedras Blancas,2007-09-29,0,MBNMS,ULVENT
Piedras Blancas,2008-04-06,0,MBNMS,ULVENT
Piedras Blancas,2009-04-27,0,MBNMS,ULVENT
Piedras Blancas,2011-10-28,0,MBNMS,ULVENT
Point Bonita,2006-07-15,0.7333333333333333,MBNMS,ULVENT
Point Bonita,2007-06-18,0,MBNMS,ULVENT
Point Bonita,2008-06-04,0,MBNMS,ULVENT
Point Bonita,2009-06-25,0,MBNMS,ULVENT
Point Bonita,2010-07-13,0,MBNMS,ULVENT
Point Bonita,2011-06-03,1.2,MBNMS,ULVENT
Point Bonita,2012-06-21,0.13333333333333333,MBNMS,ULVENT
Point Bonita,2013-06-11,0,MBNMS,ULVENT
Point Bonita,2014-07-14,0,MBNMS,ULVENT
Point Bonita,2015-06-17,0.13333333333333333,MBNMS,ULVENT
Point Bonita,2016-06-08,0.06666666666666667,MBNMS,ULVENT
Point Lobos,2002-11-21,0,MBNMS,ULVENT
Point Lobos,2003-03-18,0,MBNMS,ULVENT
Point Lobos,2003-07-03,0,MBNMS,ULVENT
Point Lobos,2003-11-21,0.64,MBNMS,ULVENT
Point Lobos,2004-03-15,0.04,MBNMS,ULVENT
Point Lobos,2004-07-08,0,MBNMS,ULVENT
Point Lobos,2004-10-28,0.6,MBNMS,ULVENT
Point Lobos,2005-04-29,0,MBNMS,ULVENT
Point Lobos,2005-07-07,0,MBNMS,ULVENT
Point Lobos,2005-10-31,0,MBNMS,ULVENT
Point Lobos,2005-11-13,0.75,MBNMS,ULVENT
Point Lobos,2006-03-24,0,MBNMS,ULVENT
Point Lobos,2006-07-27,0,MBNMS,ULVENT
Point Lobos,2006-11-20,0.48,MBNMS,ULVENT
Point Lobos,2007-04-19,0.2,MBNMS,ULVENT
Point Lobos,2007-07-05,0,MBNMS,ULVENT
Point Lobos,2007-12-11,3.08,MBNMS,ULVENT
Point Lobos,2008-03-18,0.12,MBNMS,ULVENT
Point Lobos,2008-07-18,0,MBNMS,ULVENT
Point Lobos,2008-11-14,3.04,MBNMS,ULVENT
Point Lobos,2009-03-31,0.64,MBNMS,ULVENT
Point Lobos,2009-07-05,0,MBNMS,ULVENT
Point Lobos,2009-11-14,1.6,MBNMS,ULVENT
Point Lobos,2010-04-16,0.24,MBNMS,ULVENT
Point Lobos,2010-07-27,0,MBNMS,ULVENT
Point Lobos,2010-11-03,3.12,MBNMS,ULVENT
Point Lobos,2011-03-24,1.68,MBNMS,ULVENT
Point Lobos,2011-11-22,1.28,MBNMS,ULVENT
Point Lobos,2012-11-26,2.96,MBNMS,ULVENT
Point Lobos,2013-11-01,0.52,MBNMS,ULVENT
Point Lobos,2014-11-04,0.32,MBNMS,ULVENT
Point Lobos,2015-11-23,0.24,MBNMS,ULVENT
Point Lobos,2016-11-28,0,MBNMS,ULVENT
Point Pinos,2007-11-07,0,MBNMS,ULVENT
Point Pinos,2008-04-09,0,MBNMS,ULVENT
Point Pinos,2009-04-30,0,MBNMS,ULVENT
Point Pinos,2011-10-26,0,MBNMS,ULVENT
Point Sierra Nevada,2002-11-04,0.06666666666666667,MBNMS,ULVENT
Point Sierra Nevada,2003-03-01,0,MBNMS,ULVENT
Point Sierra Nevada,2003-07-14,0,MBNMS,ULVENT
Point Sierra Nevada,2003-10-25,0,MBNMS,ULVENT
Point Sierra Nevada,2004-03-04,0.03333333333333333,MBNMS,ULVENT
Point Sierra Nevada,2004-07-19,0,MBNMS,ULVENT
Point Sierra Nevada,2004-11-11,0,MBNMS,ULVENT
Point Sierra Nevada,2005-03-08,0,MBNMS,ULVENT
Point Sierra Nevada,2005-07-09,0,MBNMS,ULVENT
Point Sierra Nevada,2005-11-14,0.06666666666666667,MBNMS,ULVENT
Point Sierra Nevada,2006-03-10,0,MBNMS,ULVENT
Point Sierra Nevada,2006-07-27,0,MBNMS,ULVENT
Point Sierra Nevada,2006-11-07,0,MBNMS,ULVENT
Point Sierra Nevada,2007-03-16,0,MBNMS,ULVENT
Point Sierra Nevada,2007-07-28,0,MBNMS,ULVENT
Point Sierra Nevada,2007-10-26,0.06896551724137931,MBNMS,ULVENT
Point Sierra Nevada,2008-03-17,0,MBNMS,ULVENT
Point Sierra Nevada,2008-07-17,0,MBNMS,ULVENT
Point Sierra Nevada,2008-11-15,0,MBNMS,ULVENT
Point Sierra Nevada,2009-03-08,0,MBNMS,ULVENT
Point Sierra Nevada,2009-07-08,0,MBNMS,ULVENT
Point Sierra Nevada,2009-11-04,0,MBNMS,ULVENT
Point Sierra Nevada,2010-03-26,0,MBNMS,ULVENT
Point Sierra Nevada,2010-07-26,0,MBNMS,ULVENT
Point Sierra Nevada,2010-11-05,0,MBNMS,ULVENT
Point Sierra Nevada,2011-04-20,0.03333333333333333,MBNMS,ULVENT
Point Sierra Nevada,2011-10-28,0,MBNMS,ULVENT
Point Sierra Nevada,2012-04-09,0,MBNMS,ULVENT
Point Sierra Nevada,2012-10-16,0,MBNMS,ULVENT
Point Sierra Nevada,2013-04-27,0,MBNMS,ULVENT
Point Sierra Nevada,2013-11-04,0,MBNMS,ULVENT
Point Sierra Nevada,2014-04-17,0,MBNMS,ULVENT
Point Sierra Nevada,2014-11-22,0,MBNMS,ULVENT
Point Sierra Nevada,2015-04-20,0,MBNMS,ULVENT
Point Sierra Nevada,2015-10-27,0,MBNMS,ULVENT
Point Sierra Nevada,2016-10-17,0,MBNMS,ULVENT
San Simeon Point,2007-09-27,0,MBNMS,ULVENT
San Simeon Point,2008-04-06,0,MBNMS,ULVENT
San Simeon Point,2009-04-26,0,MBNMS,ULVENT
San Simeon Point,2011-11-22,0,MBNMS,ULVENT
Sandhill Bluff,2003-03-22,9.136363636363637,MBNMS,ULVENT
Sandhill Bluff,2003-07-04,4,MBNMS,ULVENT
Sandhill Bluff,2003-10-24,0.05,MBNMS,ULVENT
Sandhill Bluff,2004-05-06,12.909090909090908,MBNMS,ULVENT
Sandhill Bluff,2004-07-01,15.3,MBNMS,ULVENT
Sandhill Bluff,2004-10-13,0.045454545454545456,MBNMS,ULVENT
Sandhill Bluff,2005-04-02,0,MBNMS,ULVENT
Sandhill Bluff,2005-07-11,0,MBNMS,ULVENT
Sandhill Bluff,2005-10-16,0.058823529411764705,MBNMS,ULVENT
Sandhill Bluff,2006-04-19,0.17647058823529413,MBNMS,ULVENT
Sandhill Bluff,2006-07-24,0,MBNMS,ULVENT
Sandhill Bluff,2006-11-18,0,MBNMS,ULVENT
Sandhill Bluff,2007-03-18,0.17647058823529413,MBNMS,ULVENT
Sandhill Bluff,2007-07-04,0,MBNMS,ULVENT
Sandhill Bluff,2007-09-11,0,MBNMS,ULVENT
Sandhill Bluff,2007-10-28,0.29411764705882354,MBNMS,ULVENT
Sandhill Bluff,2008-04-23,3.3529411764705883,MBNMS,ULVENT
Sandhill Bluff,2008-07-17,0.4,MBNMS,ULVENT
Sandhill Bluff,2008-10-13,0.29411764705882354,MBNMS,ULVENT
Sandhill Bluff,2009-04-05,2.588235294117647,MBNMS,ULVENT
Sandhill Bluff,2009-07-07,7.6,MBNMS,ULVENT
Sandhill Bluff,2009-11-01,2.176470588235294,MBNMS,ULVENT
Sandhill Bluff,2010-05-15,0.058823529411764705,MBNMS,ULVENT
Sandhill Bluff,2010-07-24,0,MBNMS,ULVENT
Sandhill Bluff,2010-10-22,0,MBNMS,ULVENT
Sandhill Bluff,2011-04-23,0.4117647058823529,MBNMS,ULVENT
Sandhill Bluff,2011-10-24,0,MBNMS,ULVENT
Sandhill Bluff,2012-10-14,0,MBNMS,ULVENT
Sandhill Bluff,2013-10-18,0.5882352941176471,MBNMS,ULVENT
Sandhill Bluff,2014-10-07,0,MBNMS,ULVENT
Sandhill Bluff,2015-11-10,0.8666666666666667,MBNMS,ULVENT
Sandhill Bluff,2016-10-15,0.8666666666666667,MBNMS,ULVENT
Scott Creek,2002-11-03,0.08,MBNMS,ULVENT
Scott Creek,2003-03-14,0.04,MBNMS,ULVENT
Scott Creek,2003-07-05,0,MBNMS,ULVENT
Scott Creek,2003-10-25,0.28,MBNMS,ULVENT
Scott Creek,2004-03-17,0.32,MBNMS,ULVENT
Scott Creek,2004-07-02,0,MBNMS,ULVENT
Scott Creek,2004-10-29,0.04,MBNMS,ULVENT
Scott Creek,2005-03-05,0,MBNMS,ULVENT
Scott Creek,2005-03-06,0,MBNMS,ULVENT
Scott Creek,2005-07-12,0,MBNMS,ULVENT
Scott Creek,2005-10-17,0.04,MBNMS,ULVENT
Scott Creek,2006-04-21,0.16,MBNMS,ULVENT
Scott Creek,2006-07-23,0.4,MBNMS,ULVENT
Scott Creek,2006-11-19,0,MBNMS,ULVENT
Scott Creek,2007-03-14,0,MBNMS,ULVENT
Scott Creek,2007-07-02,0,MBNMS,ULVENT
Scott Creek,2007-10-24,0,MBNMS,ULVENT
Scott Creek,2008-03-07,0,MBNMS,ULVENT
Scott Creek,2008-07-22,0,MBNMS,ULVENT
Scott Creek,2008-10-29,0,MBNMS,ULVENT
Scott Creek,2009-03-05,0.16,MBNMS,ULVENT
Scott Creek,2009-07-09,0,MBNMS,ULVENT
Scott Creek,2009-10-19,0.08,MBNMS,ULVENT
Scott Creek,2010-03-23,1.4,MBNMS,ULVENT
Scott Creek,2010-07-24,0,MBNMS,ULVENT
Scott Creek,2010-10-07,0,MBNMS,ULVENT
Scott Creek,2011-03-17,0,MBNMS,ULVENT
Scott Creek,2011-10-25,0,MBNMS,ULVENT
Scott Creek,2012-10-17,0,MBNMS,ULVENT
Scott Creek,2013-10-19,0,MBNMS,ULVENT
Scott Creek,2014-10-08,0,MBNMS,ULVENT
Scott Creek,2015-11-24,0,MBNMS,ULVENT
Scott Creek,2016-10-16,1.4,MBNMS,ULVENT
Slide Ranch,2002-12-03,0,MBNMS,ULVENT
Slide Ranch,2003-06-03,0.5,MBNMS,ULVENT
Slide Ranch,2004-01-20,0,MBNMS,ULVENT
Slide Ranch,2004-06-04,0.25,MBNMS,ULVENT
Slide Ranch,2005-02-05,0,MBNMS,ULVENT
Slide Ranch,2005-06-24,1.1428571428571428,MBNMS,ULVENT
Slide Ranch,2006-07-13,0.2,MBNMS,ULVENT
Slide Ranch,2007-06-04,0.2,MBNMS,ULVENT
Slide Ranch,2008-06-05,0.3,MBNMS,ULVENT
Slide Ranch,2009-06-24,0.1,MBNMS,ULVENT
Slide Ranch,2010-06-14,0,MBNMS,ULVENT
Slide Ranch,2011-06-17,0,MBNMS,ULVENT
Slide Ranch,2012-06-05,0,MBNMS,ULVENT
Slide Ranch,2013-06-24,0.95,MBNMS,ULVENT
Slide Ranch,2014-06-16,0,MBNMS,ULVENT
Slide Ranch,2015-06-04,0,MBNMS,ULVENT
Slide Ranch,2016-06-06,2.55,MBNMS,ULVENT
Stillwater,2002-11-06,0.125,MBNMS,ULVENT
Stillwater,2003-03-11,0.2,MBNMS,ULVENT
Stillwater,2003-04-11,0,MBNMS,ULVENT
Stillwater,2003-07-03,0,MBNMS,ULVENT
Stillwater,2003-10-27,0.04,MBNMS,ULVENT
Stillwater,2004-03-16,0.16,MBNMS,ULVENT
Stillwater,2004-07-06,0,MBNMS,ULVENT
Stillwater,2004-10-27,0.36,MBNMS,ULVENT
Stillwater,2005-04-05,0.4,MBNMS,ULVENT
Stillwater,2005-07-07,0,MBNMS,ULVENT
Stillwater,2005-11-02,0.68,MBNMS,ULVENT
Stillwater,2006-03-28,0,MBNMS,ULVENT
Stillwater,2006-07-25,0,MBNMS,ULVENT
Stillwater,2006-10-09,1.4,MBNMS,ULVENT
Stillwater,2007-04-23,0.36,MBNMS,ULVENT
Stillwater,2007-07-03,0,MBNMS,ULVENT
Stillwater,2007-12-20,0.36,MBNMS,ULVENT
Stillwater,2008-03-05,1,MBNMS,ULVENT
Stillwater,2008-07-21,0,MBNMS,ULVENT
Stillwater,2008-10-14,1.68,MBNMS,ULVENT
Stillwater,2009-03-10,0.04,MBNMS,ULVENT
Stillwater,2009-07-08,0,MBNMS,ULVENT
Stillwater,2009-11-02,0.28,MBNMS,ULVENT
Stillwater,2010-04-20,0.125,MBNMS,ULVENT
Stillwater,2010-07-27,0,MBNMS,ULVENT
Stillwater,2010-11-06,0.72,MBNMS,ULVENT
Stillwater,2011-03-23,0.64,MBNMS,ULVENT
Stillwater,2011-10-27,0.52,MBNMS,ULVENT
Stillwater,2012-10-15,0.48,MBNMS,ULVENT
Stillwater,2013-11-04,0,MBNMS,ULVENT
Stillwater,2014-11-05,0,MBNMS,ULVENT
Stillwater,2015-10-26,0,MBNMS,ULVENT
Stillwater,2016-11-15,0,MBNMS,ULVENT
Terrace Point,2002-11-18,0.04,MBNMS,ULVENT
Terrace Point,2003-03-16,0.68,MBNMS,ULVENT
Terrace Point,2003-07-01,1.2,MBNMS,ULVENT
Terrace Point,2003-11-25,0.36,MBNMS,ULVENT
Terrace Point,2004-03-14,1.48,MBNMS,ULVENT
Terrace Point,2004-07-05,1.5,MBNMS,ULVENT
Terrace Point,2004-10-16,0.24,MBNMS,ULVENT
Terrace Point,2005-03-08,0.52,MBNMS,ULVENT
Terrace Point,2005-07-09,1.3,MBNMS,ULVENT
Terrace Point,2005-10-18,1.96,MBNMS,ULVENT
Terrace Point,2006-04-20,12.04,MBNMS,ULVENT
Terrace Point,2006-07-28,1.2,MBNMS,ULVENT
Terrace Point,2006-10-08,1.24,MBNMS,ULVENT
Terrace Point,2007-03-17,0.8,MBNMS,ULVENT
Terrace Point,2007-07-04,0,MBNMS,ULVENT
Terrace Point,2007-10-27,1.64,MBNMS,ULVENT
Terrace Point,2008-03-03,1.2,MBNMS,ULVENT
Terrace Point,2008-07-17,0,MBNMS,ULVENT
Terrace Point,2008-10-17,1.04,MBNMS,ULVENT
Terrace Point,2009-03-11,4.72,MBNMS,ULVENT
Terrace Point,2009-07-07,0,MBNMS,ULVENT
Terrace Point,2009-11-04,1.8,MBNMS,ULVENT
Terrace Point,2010-03-24,1.16,MBNMS,ULVENT
Terrace Point,2010-07-23,0.4,MBNMS,ULVENT
Terrace Point,2010-07-28,0.2,MBNMS,ULVENT
Terrace Point,2010-10-23,0.44,MBNMS,ULVENT
Terrace Point,2011-03-15,0.64,MBNMS,ULVENT
Terrace Point,2011-10-29,0.08,MBNMS,ULVENT
Terrace Point,2012-10-13,0.32,MBNMS,ULVENT
Terrace Point,2013-10-20,0,MBNMS,ULVENT
Terrace Point,2014-10-09,0,MBNMS,ULVENT
Terrace Point,2015-11-11,0.08,MBNMS,ULVENT
Terrace Point,2016-10-17,1.36,MBNMS,ULVENT
Vista del Mar,2007-09-28,0,MBNMS,ULVENT
Vista del Mar,2008-03-16,0,MBNMS,ULVENT
Vista del Mar,2009-04-25,0,MBNMS,ULVENT
Vista del Mar,2011-11-24,0,MBNMS,ULVENT
Wilder Ranch,2007-10-11,0.13333333333333333,MBNMS,ULVENT
Wilder Ranch,2008-04-22,8.933333333333334,MBNMS,ULVENT
Wilder Ranch,2009-04-03,1.8,MBNMS,ULVENT
Wilder Ranch,2011-10-25,1.0666666666666667,MBNMS,ULVENT
MBNMS,2002-06-15,0.056851851851851855,MBNMS,ULVENT
MBNMS,2003-06-15,0.5653665689149561,MBNMS,ULVENT
MBNMS,2004-06-15,1.092834799608993,MBNMS,ULVENT
MBNMS,2005-06-15,0.210833745262811,MBNMS,ULVENT
MBNMS,2006-06-15,0.6244759972954699,MBNMS,ULVENT
MBNMS,2007-06-15,0.1996466774154401,MBNMS,ULVENT
MBNMS,2008-06-15,0.605052790346908,MBNMS,ULVENT
MBNMS,2009-06-15,0.671702786377709,MBNMS,ULVENT
MBNMS,2010-06-15,0.3025718954248366,MBNMS,ULVENT
MBNMS,2011-06-15,0.25783660130718955,MBNMS,ULVENT
MBNMS,2012-06-15,0.3244444444444444,MBNMS,ULVENT
MBNMS,2013-06-15,0.17151960784313725,MBNMS,ULVENT
MBNMS,2014-06-15,0.03,MBNMS,ULVENT
MBNMS,2015-06-15,0.11,MBNMS,ULVENT
MBNMS,2016-06-15,0.5712121212121212,MBNMS,ULVENT
Kydikabbit Point,2008-06-02,0,OCNMS,ANTELE
Kydikabbit Point,2009-06-23,0,OCNMS,ANTELE
Kydikabbit Point,2010-06-11,0,OCNMS,ANTELE
Kydikabbit Point,2011-07-31,0,OCNMS,ANTELE
Kydikabbit Point,2012-06-02,0,OCNMS,ANTELE
Kydikabbit Point,2013-07-22,0,OCNMS,ANTELE
Kydikabbit Point,2014-06-16,0,OCNMS,ANTELE
Kydikabbit Point,2014-06-17,0,OCNMS,ANTELE
Kydikabbit Point,2016-06-06,0,OCNMS,ANTELE
Kydikabbit Point,2017-06-26,0.1,OCNMS,ANTELE
Point Grenville,2008-07-31,1.5,OCNMS,ANTELE
Point Grenville,2008-08-17,1.2,OCNMS,ANTELE
Point Grenville,2009-07-21,0.9230769230769231,OCNMS,ANTELE
Point Grenville,2010-07-11,1,OCNMS,ANTELE
Point Grenville,2011-08-01,1.1538461538461537,OCNMS,ANTELE
Point Grenville,2012-06-03,0.9230769230769231,OCNMS,ANTELE
Point Grenville,2013-06-23,0.07692307692307693,OCNMS,ANTELE
Point Grenville,2014-07-14,0,OCNMS,ANTELE
Point Grenville,2014-07-15,0.8,OCNMS,ANTELE
Point Grenville,2015-07-15,1.6,OCNMS,ANTELE
Point Grenville,2015-07-16,1.3333333333333333,OCNMS,ANTELE
Point Grenville,2016-06-07,2.3846153846153846,OCNMS,ANTELE
Point Grenville,2017-06-27,5.4,OCNMS,ANTELE
Point of the Arches,2008-08-01,0,OCNMS,ANTELE
Point of the Arches,2009-06-28,0,OCNMS,ANTELE
Point of the Arches,2010-06-13,0,OCNMS,ANTELE
Point of the Arches,2011-06-15,0,OCNMS,ANTELE
Point of the Arches,2012-06-07,0,OCNMS,ANTELE
Point of the Arches,2013-06-27,0,OCNMS,ANTELE
Point of the Arches,2014-06-16,0,OCNMS,ANTELE
Point of the Arches,2015-06-19,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2007-08-28,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2008-08-30,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2009-06-24,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2010-06-13,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2011-06-18,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2012-06-05,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2013-06-26,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2014-06-14,0,OCNMS,ANTELE
Sokol Point; Chilean Memorial,2015-06-18,0,OCNMS,ANTELE
Starfish Point,2007-08-29,0,OCNMS,ANTELE
Starfish Point,2008-06-01,0.1,OCNMS,ANTELE
Starfish Point,2009-06-25,0,OCNMS,ANTELE
Starfish Point,2010-06-14,0,OCNMS,ANTELE
Starfish Point,2011-06-16,0,OCNMS,ANTELE
Starfish Point,2012-06-04,0,OCNMS,ANTELE
Starfish Point,2013-06-24,0,OCNMS,ANTELE
Starfish Point,2014-06-13,0.4,OCNMS,ANTELE
Starfish Point,2015-06-16,0.2,OCNMS,ANTELE
Taylor Point,2008-08-02,0.3,OCNMS,ANTELE
Taylor Point,2009-06-26,0.2,OCNMS,ANTELE
Taylor Point,2010-06-15,0,OCNMS,ANTELE
Taylor Point,2011-06-17,0,OCNMS,ANTELE
Taylor Point,2012-06-06,0.1,OCNMS,ANTELE
Taylor Point,2013-06-25,0.1,OCNMS,ANTELE
Taylor Point,2014-06-15,0.2,OCNMS,ANTELE
Taylor Point,2015-06-17,0,OCNMS,ANTELE
OCNMS,2007-06-15,0,OCNMS,ANTELE
OCNMS,2008-06-15,0.44285714285714284,OCNMS,ANTELE
OCNMS,2009-06-15,0.18717948717948718,OCNMS,ANTELE
OCNMS,2010-06-15,0.16666666666666666,OCNMS,ANTELE
OCNMS,2011-06-15,0.1923076923076923,OCNMS,ANTELE
OCNMS,2012-06-15,0.17051282051282052,OCNMS,ANTELE
OCNMS,2013-06-15,0.02948717948717949,OCNMS,ANTELE
OCNMS,2014-06-15,0.17500000000000002,OCNMS,ANTELE
OCNMS,2015-06-15,0.5222222222222223,OCNMS,ANTELE
OCNMS,2016-06-15,1.1923076923076923,OCNMS,ANTELE
OCNMS,2017-06-15,2.75,OCNMS,ANTELE
Kydikabbit Point,2008-06-02,0,OCNMS,ARTCOR
Kydikabbit Point,2009-06-23,0.23076923076923078,OCNMS,ARTCOR
Kydikabbit Point,2010-06-11,0.07692307692307693,OCNMS,ARTCOR
Kydikabbit Point,2011-07-31,0,OCNMS,ARTCOR
Kydikabbit Point,2012-06-02,0.07692307692307693,OCNMS,ARTCOR
Kydikabbit Point,2013-07-22,0,OCNMS,ARTCOR
Kydikabbit Point,2014-06-16,0,OCNMS,ARTCOR
Kydikabbit Point,2014-06-17,0,OCNMS,ARTCOR
Kydikabbit Point,2016-06-06,0,OCNMS,ARTCOR
Kydikabbit Point,2017-06-26,0,OCNMS,ARTCOR
Point Grenville,2008-07-31,0,OCNMS,ARTCOR
Point Grenville,2008-08-17,0,OCNMS,ARTCOR
Point Grenville,2009-07-21,0,OCNMS,ARTCOR
Point Grenville,2010-07-11,0,OCNMS,ARTCOR
Point Grenville,2011-08-01,0,OCNMS,ARTCOR
Point Grenville,2012-06-03,0,OCNMS,ARTCOR
Point Grenville,2013-06-23,0,OCNMS,ARTCOR
Point Grenville,2014-07-14,0,OCNMS,ARTCOR
Point Grenville,2014-07-15,0,OCNMS,ARTCOR
